id,train_id,train_number,section_id,start_km,end_km,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,delay_minutes
PATH-12013-5,TRN-013,12013,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T11:18:00+00:00,2026-09-07T11:28:00+00:00,2026-09-07T11:18:00+00:00,2026-09-07T11:28:00+00:00,0
PATH-12013-6,TRN-013,12013,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T11:33:00+00:00,2026-09-07T11:43:00+00:00,2026-09-07T11:33:00+00:00,2026-09-07T11:43:00+00:00,0
PATH-12013-7,TRN-013,12013,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T11:48:00+00:00,2026-09-07T11:58:00+00:00,2026-09-07T11:48:00+00:00,2026-09-07T11:58:00+00:00,0
PATH-12013-8,TRN-013,12013,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T12:03:00+00:00,2026-09-07T12:13:00+00:00,2026-09-07T12:03:00+00:00,2026-09-07T12:13:00+00:00,0
PATH-12013-9,TRN-013,12013,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T12:18:00+00:00,2026-09-07T12:28:00+00:00,2026-09-07T12:18:00+00:00,2026-09-07T12:28:00+00:00,0
PATH-12014-0,TRN-014,12014,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T15:29:00+00:00,2026-09-07T15:39:00+00:00,2026-09-07T15:29:00+00:00,2026-09-07T15:39:00+00:00,0
PATH-12014-1,TRN-014,12014,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T15:44:00+00:00,2026-09-07T15:54:00+00:00,2026-09-07T15:44:00+00:00,2026-09-07T15:54:00+00:00,0
PATH-12014-2,TRN-014,12014,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T15:59:00+00:00,2026-09-07T16:09:00+00:00,2026-09-07T15:59:00+00:00,2026-09-07T16:09:00+00:00,0
PATH-12014-3,TRN-014,12014,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T16:14:00+00:00,2026-09-07T16:24:00+00:00,2026-09-07T16:14:00+00:00,2026-09-07T16:24:00+00:00,0
PATH-12014-4,TRN-014,12014,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T16:29:00+00:00,2026-09-07T16:39:00+00:00,2026-09-07T16:29:00+00:00,2026-09-07T16:39:00+00:00,0
PATH-12014-5,TRN-014,12014,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T16:44:00+00:00,2026-09-07T16:54:00+00:00,2026-09-07T16:44:00+00:00,2026-09-07T16:54:00+00:00,0
PATH-12014-6,TRN-014,12014,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T16:59:00+00:00,2026-09-07T17:09:00+00:00,2026-09-07T16:59:00+00:00,2026-09-07T17:09:00+00:00,0
PATH-12014-7,TRN-014,12014,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T17:14:00+00:00,2026-09-07T17:24:00+00:00,2026-09-07T17:14:00+00:00,2026-09-07T17:24:00+00:00,0
PATH-12014-8,TRN-014,12014,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T17:29:00+00:00,2026-09-07T17:39:00+00:00,2026-09-07T17:29:00+00:00,2026-09-07T17:39:00+00:00,0
PATH-12014-9,TRN-014,12014,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T17:44:00+00:00,2026-09-07T17:54:00+00:00,2026-09-07T17:44:00+00:00,2026-09-07T17:54:00+00:00,0
PATH-12015-0,TRN-015,12015,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T17:15:00+00:00,2026-09-07T17:25:00+00:00,2026-09-07T17:15:00+00:00,2026-09-07T17:25:00+00:00,0
PATH-12015-1,TRN-015,12015,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T17:30:00+00:00,2026-09-07T17:40:00+00:00,2026-09-07T17:30:00+00:00,2026-09-07T17:40:00+00:00,0
PATH-12015-2,TRN-015,12015,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T17:45:00+00:00,2026-09-07T17:55:00+00:00,2026-09-07T17:45:00+00:00,2026-09-07T17:55:00+00:00,0
PATH-12015-3,TRN-015,12015,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T18:00:00+00:00,2026-09-07T18:10:00+00:00,2026-09-07T18:00:00+00:00,2026-09-07T18:10:00+00:00,0
PATH-12015-4,TRN-015,12015,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T18:15:00+00:00,2026-09-07T18:25:00+00:00,2026-09-07T18:15:00+00:00,2026-09-07T18:25:00+00:00,0
PATH-12015-5,TRN-015,12015,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T18:30:00+00:00,2026-09-07T18:40:00+00:00,2026-09-07T18:30:00+00:00,2026-09-07T18:40:00+00:00,0
PATH-12015-6,TRN-015,12015,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T18:45:00+00:00,2026-09-07T18:55:00+00:00,2026-09-07T18:45:00+00:00,2026-09-07T18:55:00+00:00,0
PATH-12015-7,TRN-015,12015,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T19:00:00+00:00,2026-09-07T19:10:00+00:00,2026-09-07T19:00:00+00:00,2026-09-07T19:10:00+00:00,0
PATH-12015-8,TRN-015,12015,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T19:15:00+00:00,2026-09-07T19:25:00+00:00,2026-09-07T19:15:00+00:00,2026-09-07T19:25:00+00:00,0
PATH-12015-9,TRN-015,12015,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T19:30:00+00:00,2026-09-07T19:40:00+00:00,2026-09-07T19:30:00+00:00,2026-09-07T19:40:00+00:00,0
PATH-12016-0,TRN-016,12016,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T14:41:00+00:00,2026-09-07T14:51:00+00:00,2026-09-07T14:41:00+00:00,2026-09-07T14:51:00+00:00,0
PATH-12016-1,TRN-016,12016,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T14:56:00+00:00,2026-09-07T15:06:00+00:00,2026-09-07T14:56:00+00:00,2026-09-07T15:06:00+00:00,0
PATH-12016-2,TRN-016,12016,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T15:11:00+00:00,2026-09-07T15:21:00+00:00,2026-09-07T15:11:00+00:00,2026-09-07T15:21:00+00:00,0
PATH-12016-3,TRN-016,12016,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T15:26:00+00:00,2026-09-07T15:36:00+00:00,2026-09-07T15:26:00+00:00,2026-09-07T15:36:00+00:00,0
PATH-12016-4,TRN-016,12016,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T15:41:00+00:00,2026-09-07T15:51:00+00:00,2026-09-07T15:41:00+00:00,2026-09-07T15:51:00+00:00,0
PATH-12016-5,TRN-016,12016,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T15:56:00+00:00,2026-09-07T16:06:00+00:00,2026-09-07T15:56:00+00:00,2026-09-07T16:06:00+00:00,0
PATH-12016-6,TRN-016,12016,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T16:11:00+00:00,2026-09-07T16:21:00+00:00,2026-09-07T16:11:00+00:00,2026-09-07T16:21:00+00:00,0
PATH-12016-7,TRN-016,12016,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T16:26:00+00:00,2026-09-07T16:36:00+00:00,2026-09-07T16:26:00+00:00,2026-09-07T16:36:00+00:00,0
PATH-12016-8,TRN-016,12016,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T16:41:00+00:00,2026-09-07T16:51:00+00:00,2026-09-07T16:41:00+00:00,2026-09-07T16:51:00+00:00,0
PATH-12016-9,TRN-016,12016,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T16:56:00+00:00,2026-09-07T17:06:00+00:00,2026-09-07T16:56:00+00:00,2026-09-07T17:06:00+00:00,0
PATH-12017-0,TRN-017,12017,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T03:23:00+00:00,2026-09-07T03:33:00+00:00,2026-09-07T03:23:00+00:00,2026-09-07T03:33:00+00:00,0
PATH-12017-1,TRN-017,12017,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T03:38:00+00:00,2026-09-07T03:48:00+00:00,2026-09-07T03:38:00+00:00,2026-09-07T03:48:00+00:00,0
PATH-12017-2,TRN-017,12017,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T03:53:00+00:00,2026-09-07T04:03:00+00:00,2026-09-07T03:53:00+00:00,2026-09-07T04:03:00+00:00,0
PATH-12017-3,TRN-017,12017,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T04:08:00+00:00,2026-09-07T04:18:00+00:00,2026-09-07T04:08:00+00:00,2026-09-07T04:18:00+00:00,0
PATH-12017-4,TRN-017,12017,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T04:23:00+00:00,2026-09-07T04:33:00+00:00,2026-09-07T04:23:00+00:00,2026-09-07T04:33:00+00:00,0
PATH-12017-5,TRN-017,12017,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T04:38:00+00:00,2026-09-07T04:48:00+00:00,2026-09-07T04:38:00+00:00,2026-09-07T04:48:00+00:00,0
PATH-12017-6,TRN-017,12017,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T04:53:00+00:00,2026-09-07T05:03:00+00:00,2026-09-07T04:53:00+00:00,2026-09-07T05:03:00+00:00,0
PATH-12017-7,TRN-017,12017,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T05:08:00+00:00,2026-09-07T05:18:00+00:00,2026-09-07T05:08:00+00:00,2026-09-07T05:18:00+00:00,0
PATH-12017-8,TRN-017,12017,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T05:23:00+00:00,2026-09-07T05:33:00+00:00,2026-09-07T05:23:00+00:00,2026-09-07T05:33:00+00:00,0
PATH-12017-9,TRN-017,12017,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T05:38:00+00:00,2026-09-07T05:48:00+00:00,2026-09-07T05:38:00+00:00,2026-09-07T05:48:00+00:00,0
PATH-12018-0,TRN-018,12018,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T03:54:00+00:00,2026-09-07T04:04:00+00:00,2026-09-07T03:54:00+00:00,2026-09-07T04:04:00+00:00,45
PATH-12018-1,TRN-018,12018,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T04:09:00+00:00,2026-09-07T04:19:00+00:00,2026-09-07T04:09:00+00:00,2026-09-07T04:19:00+00:00,23
PATH-12018-2,TRN-018,12018,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T04:24:00+00:00,2026-09-07T04:34:00+00:00,2026-09-07T04:24:00+00:00,2026-09-07T04:34:00+00:00,37
PATH-12018-3,TRN-018,12018,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T04:39:00+00:00,2026-09-07T04:49:00+00:00,2026-09-07T04:39:00+00:00,2026-09-07T04:49:00+00:00,38
PATH-12018-4,TRN-018,12018,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T04:54:00+00:00,2026-09-07T05:04:00+00:00,2026-09-07T04:54:00+00:00,2026-09-07T05:04:00+00:00,24
PATH-12018-5,TRN-018,12018,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T05:09:00+00:00,2026-09-07T05:19:00+00:00,2026-09-07T05:09:00+00:00,2026-09-07T05:19:00+00:00,36
PATH-12018-6,TRN-018,12018,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T05:24:00+00:00,2026-09-07T05:34:00+00:00,2026-09-07T05:24:00+00:00,2026-09-07T05:34:00+00:00,31
PATH-12018-7,TRN-018,12018,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T05:39:00+00:00,2026-09-07T05:49:00+00:00,2026-09-07T05:39:00+00:00,2026-09-07T05:49:00+00:00,39
PATH-12018-8,TRN-018,12018,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T05:54:00+00:00,2026-09-07T06:04:00+00:00,2026-09-07T05:54:00+00:00,2026-09-07T06:04:00+00:00,35
PATH-12018-9,TRN-018,12018,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T06:09:00+00:00,2026-09-07T06:19:00+00:00,2026-09-07T06:09:00+00:00,2026-09-07T06:19:00+00:00,36
PATH-12019-0,TRN-019,12019,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T03:14:00+00:00,2026-09-07T03:24:00+00:00,2026-09-07T03:14:00+00:00,2026-09-07T03:24:00+00:00,0
PATH-12019-1,TRN-019,12019,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T03:29:00+00:00,2026-09-07T03:39:00+00:00,2026-09-07T03:29:00+00:00,2026-09-07T03:39:00+00:00,0
PATH-12019-2,TRN-019,12019,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T03:44:00+00:00,2026-09-07T03:54:00+00:00,2026-09-07T03:44:00+00:00,2026-09-07T03:54:00+00:00,0
PATH-12019-3,TRN-019,12019,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T03:59:00+00:00,2026-09-07T04:09:00+00:00,2026-09-07T03:59:00+00:00,2026-09-07T04:09:00+00:00,0
PATH-12019-4,TRN-019,12019,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T04:14:00+00:00,2026-09-07T04:24:00+00:00,2026-09-07T04:14:00+00:00,2026-09-07T04:24:00+00:00,0
PATH-12019-5,TRN-019,12019,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T04:29:00+00:00,2026-09-07T04:39:00+00:00,2026-09-07T04:29:00+00:00,2026-09-07T04:39:00+00:00,0
PATH-12019-6,TRN-019,12019,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T04:44:00+00:00,2026-09-07T04:54:00+00:00,2026-09-07T04:44:00+00:00,2026-09-07T04:54:00+00:00,0
PATH-12019-7,TRN-019,12019,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T04:59:00+00:00,2026-09-07T05:09:00+00:00,2026-09-07T04:59:00+00:00,2026-09-07T05:09:00+00:00,0
PATH-12019-8,TRN-019,12019,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T05:14:00+00:00,2026-09-07T05:24:00+00:00,2026-09-07T05:14:00+00:00,2026-09-07T05:24:00+00:00,0
PATH-12019-9,TRN-019,12019,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T05:29:00+00:00,2026-09-07T05:39:00+00:00,2026-09-07T05:29:00+00:00,2026-09-07T05:39:00+00:00,0
PATH-12020-0,TRN-020,12020,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T10:40:00+00:00,2026-09-07T10:50:00+00:00,2026-09-07T10:40:00+00:00,2026-09-07T10:50:00+00:00,0
PATH-12020-1,TRN-020,12020,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T10:55:00+00:00,2026-09-07T11:05:00+00:00,2026-09-07T10:55:00+00:00,2026-09-07T11:05:00+00:00,0
PATH-12020-2,TRN-020,12020,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T11:10:00+00:00,2026-09-07T11:20:00+00:00,2026-09-07T11:10:00+00:00,2026-09-07T11:20:00+00:00,0
PATH-12020-3,TRN-020,12020,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T11:25:00+00:00,2026-09-07T11:35:00+00:00,2026-09-07T11:25:00+00:00,2026-09-07T11:35:00+00:00,0
PATH-12020-4,TRN-020,12020,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T11:40:00+00:00,2026-09-07T11:50:00+00:00,2026-09-07T11:40:00+00:00,2026-09-07T11:50:00+00:00,0
PATH-12020-5,TRN-020,12020,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T11:55:00+00:00,2026-09-07T12:05:00+00:00,2026-09-07T11:55:00+00:00,2026-09-07T12:05:00+00:00,0
PATH-12020-6,TRN-020,12020,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T12:10:00+00:00,2026-09-07T12:20:00+00:00,2026-09-07T12:10:00+00:00,2026-09-07T12:20:00+00:00,0
PATH-12020-7,TRN-020,12020,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T12:25:00+00:00,2026-09-07T12:35:00+00:00,2026-09-07T12:25:00+00:00,2026-09-07T12:35:00+00:00,0
PATH-12020-8,TRN-020,12020,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T12:40:00+00:00,2026-09-07T12:50:00+00:00,2026-09-07T12:40:00+00:00,2026-09-07T12:50:00+00:00,0
PATH-12020-9,TRN-020,12020,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T12:55:00+00:00,2026-09-07T13:05:00+00:00,2026-09-07T12:55:00+00:00,2026-09-07T13:05:00+00:00,0
PATH-12021-0,TRN-021,12021,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T14:34:00+00:00,2026-09-07T14:44:00+00:00,2026-09-07T14:34:00+00:00,2026-09-07T14:44:00+00:00,0
PATH-12021-1,TRN-021,12021,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T14:49:00+00:00,2026-09-07T14:59:00+00:00,2026-09-07T14:49:00+00:00,2026-09-07T14:59:00+00:00,0
PATH-12021-2,TRN-021,12021,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T15:04:00+00:00,2026-09-07T15:14:00+00:00,2026-09-07T15:04:00+00:00,2026-09-07T15:14:00+00:00,0
PATH-12021-3,TRN-021,12021,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T15:19:00+00:00,2026-09-07T15:29:00+00:00,2026-09-07T15:19:00+00:00,2026-09-07T15:29:00+00:00,0
PATH-12021-4,TRN-021,12021,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T15:34:00+00:00,2026-09-07T15:44:00+00:00,2026-09-07T15:34:00+00:00,2026-09-07T15:44:00+00:00,0
PATH-12021-5,TRN-021,12021,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T15:49:00+00:00,2026-09-07T15:59:00+00:00,2026-09-07T15:49:00+00:00,2026-09-07T15:59:00+00:00,0
PATH-12021-6,TRN-021,12021,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T16:04:00+00:00,2026-09-07T16:14:00+00:00,2026-09-07T16:04:00+00:00,2026-09-07T16:14:00+00:00,0
PATH-12021-7,TRN-021,12021,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T16:19:00+00:00,2026-09-07T16:29:00+00:00,2026-09-07T16:19:00+00:00,2026-09-07T16:29:00+00:00,0
PATH-12021-8,TRN-021,12021,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T16:34:00+00:00,2026-09-07T16:44:00+00:00,2026-09-07T16:34:00+00:00,2026-09-07T16:44:00+00:00,0
PATH-12021-9,TRN-021,12021,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T16:49:00+00:00,2026-09-07T16:59:00+00:00,2026-09-07T16:49:00+00:00,2026-09-07T16:59:00+00:00,0
PATH-12022-0,TRN-022,12022,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T10:40:00+00:00,2026-09-07T10:50:00+00:00,2026-09-07T10:40:00+00:00,2026-09-07T10:50:00+00:00,0
PATH-12022-1,TRN-022,12022,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T10:55:00+00:00,2026-09-07T11:05:00+00:00,2026-09-07T10:55:00+00:00,2026-09-07T11:05:00+00:00,0
PATH-12022-2,TRN-022,12022,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T11:10:00+00:00,2026-09-07T11:20:00+00:00,2026-09-07T11:10:00+00:00,2026-09-07T11:20:00+00:00,0
PATH-12022-3,TRN-022,12022,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T11:25:00+00:00,2026-09-07T11:35:00+00:00,2026-09-07T11:25:00+00:00,2026-09-07T11:35:00+00:00,0
PATH-12022-4,TRN-022,12022,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T11:40:00+00:00,2026-09-07T11:50:00+00:00,2026-09-07T11:40:00+00:00,2026-09-07T11:50:00+00:00,0
PATH-12022-5,TRN-022,12022,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T11:55:00+00:00,2026-09-07T12:05:00+00:00,2026-09-07T11:55:00+00:00,2026-09-07T12:05:00+00:00,0
PATH-12022-6,TRN-022,12022,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T12:10:00+00:00,2026-09-07T12:20:00+00:00,2026-09-07T12:10:00+00:00,2026-09-07T12:20:00+00:00,0
PATH-12022-7,TRN-022,12022,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T12:25:00+00:00,2026-09-07T12:35:00+00:00,2026-09-07T12:25:00+00:00,2026-09-07T12:35:00+00:00,0
PATH-12022-8,TRN-022,12022,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T12:40:00+00:00,2026-09-07T12:50:00+00:00,2026-09-07T12:40:00+00:00,2026-09-07T12:50:00+00:00,0
PATH-12022-9,TRN-022,12022,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T12:55:00+00:00,2026-09-07T13:05:00+00:00,2026-09-07T12:55:00+00:00,2026-09-07T13:05:00+00:00,0
PATH-12023-0,TRN-023,12023,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T08:42:00+00:00,2026-09-07T08:52:00+00:00,2026-09-07T08:42:00+00:00,2026-09-07T08:52:00+00:00,0
PATH-12023-1,TRN-023,12023,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T08:57:00+00:00,2026-09-07T09:07:00+00:00,2026-09-07T08:57:00+00:00,2026-09-07T09:07:00+00:00,0
PATH-12023-2,TRN-023,12023,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T09:12:00+00:00,2026-09-07T09:22:00+00:00,2026-09-07T09:12:00+00:00,2026-09-07T09:22:00+00:00,0
PATH-12023-3,TRN-023,12023,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T09:27:00+00:00,2026-09-07T09:37:00+00:00,2026-09-07T09:27:00+00:00,2026-09-07T09:37:00+00:00,0
PATH-12023-4,TRN-023,12023,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T09:42:00+00:00,2026-09-07T09:52:00+00:00,2026-09-07T09:42:00+00:00,2026-09-07T09:52:00+00:00,0
PATH-12023-5,TRN-023,12023,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T09:57:00+00:00,2026-09-07T10:07:00+00:00,2026-09-07T09:57:00+00:00,2026-09-07T10:07:00+00:00,0
PATH-12023-6,TRN-023,12023,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T10:12:00+00:00,2026-09-07T10:22:00+00:00,2026-09-07T10:12:00+00:00,2026-09-07T10:22:00+00:00,0
PATH-12023-7,TRN-023,12023,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T10:27:00+00:00,2026-09-07T10:37:00+00:00,2026-09-07T10:27:00+00:00,2026-09-07T10:37:00+00:00,0
PATH-12023-8,TRN-023,12023,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T10:42:00+00:00,2026-09-07T10:52:00+00:00,2026-09-07T10:42:00+00:00,2026-09-07T10:52:00+00:00,0
PATH-12023-9,TRN-023,12023,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T10:57:00+00:00,2026-09-07T11:07:00+00:00,2026-09-07T10:57:00+00:00,2026-09-07T11:07:00+00:00,0
PATH-12024-0,TRN-024,12024,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T12:46:00+00:00,2026-09-07T12:56:00+00:00,2026-09-07T12:46:00+00:00,2026-09-07T12:56:00+00:00,19
PATH-12024-1,TRN-024,12024,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T13:01:00+00:00,2026-09-07T13:11:00+00:00,2026-09-07T13:01:00+00:00,2026-09-07T13:11:00+00:00,40
PATH-12024-2,TRN-024,12024,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T13:16:00+00:00,2026-09-07T13:26:00+00:00,2026-09-07T13:16:00+00:00,2026-09-07T13:26:00+00:00,14
PATH-12024-3,TRN-024,12024,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T13:31:00+00:00,2026-09-07T13:41:00+00:00,2026-09-07T13:31:00+00:00,2026-09-07T13:41:00+00:00,15
PATH-12024-4,TRN-024,12024,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T13:46:00+00:00,2026-09-07T13:56:00+00:00,2026-09-07T13:46:00+00:00,2026-09-07T13:56:00+00:00,15
PATH-12024-5,TRN-024,12024,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T14:01:00+00:00,2026-09-07T14:11:00+00:00,2026-09-07T14:01:00+00:00,2026-09-07T14:11:00+00:00,15
PATH-12024-6,TRN-024,12024,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T14:16:00+00:00,2026-09-07T14:26:00+00:00,2026-09-07T14:16:00+00:00,2026-09-07T14:26:00+00:00,37
PATH-12024-7,TRN-024,12024,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T14:31:00+00:00,2026-09-07T14:41:00+00:00,2026-09-07T14:31:00+00:00,2026-09-07T14:41:00+00:00,16
PATH-12024-8,TRN-024,12024,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T14:46:00+00:00,2026-09-07T14:56:00+00:00,2026-09-07T14:46:00+00:00,2026-09-07T14:56:00+00:00,33
PATH-12024-9,TRN-024,12024,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T15:01:00+00:00,2026-09-07T15:11:00+00:00,2026-09-07T15:01:00+00:00,2026-09-07T15:11:00+00:00,18
PATH-12025-0,TRN-025,12025,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T18:59:00+00:00,2026-09-07T19:09:00+00:00,2026-09-07T18:59:00+00:00,2026-09-07T19:09:00+00:00,0
PATH-12025-1,TRN-025,12025,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T19:14:00+00:00,2026-09-07T19:24:00+00:00,2026-09-07T19:14:00+00:00,2026-09-07T19:24:00+00:00,0
PATH-12025-2,TRN-025,12025,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T19:29:00+00:00,2026-09-07T19:39:00+00:00,2026-09-07T19:29:00+00:00,2026-09-07T19:39:00+00:00,0
PATH-12025-3,TRN-025,12025,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T19:44:00+00:00,2026-09-07T19:54:00+00:00,2026-09-07T19:44:00+00:00,2026-09-07T19:54:00+00:00,0
PATH-12025-4,TRN-025,12025,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T19:59:00+00:00,2026-09-07T20:09:00+00:00,2026-09-07T19:59:00+00:00,2026-09-07T20:09:00+00:00,0
PATH-12025-5,TRN-025,12025,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T20:14:00+00:00,2026-09-07T20:24:00+00:00,2026-09-07T20:14:00+00:00,2026-09-07T20:24:00+00:00,0
PATH-12025-6,TRN-025,12025,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T20:29:00+00:00,2026-09-07T20:39:00+00:00,2026-09-07T20:29:00+00:00,2026-09-07T20:39:00+00:00,0
PATH-12025-7,TRN-025,12025,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T20:44:00+00:00,2026-09-07T20:54:00+00:00,2026-09-07T20:44:00+00:00,2026-09-07T20:54:00+00:00,0
PATH-12025-8,TRN-025,12025,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T20:59:00+00:00,2026-09-07T21:09:00+00:00,2026-09-07T20:59:00+00:00,2026-09-07T21:09:00+00:00,0
PATH-12025-9,TRN-025,12025,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T21:14:00+00:00,2026-09-07T21:24:00+00:00,2026-09-07T21:14:00+00:00,2026-09-07T21:24:00+00:00,0
